MONARCH SELF ADHESIVE TAPES (INDIA) PVT. LTD.,16; 1st Fl.; SNS Chambers; 239 Sankey Road; Sadashivnagar,Bangalore,560 080,(080)23615245; 23615242,(080)23613379,monarch@blr.vsnl.net.in,http://www.monarchtapes.com,Rs. 600 Lakhs,Acoustic Liners
MONARCH SELF ADHESIVE TAPES (INDIA) PVT. LTD.,16; 1st Fl.; SNS Chambers; 239 Sankey Road; Sadashivnagar,Bangalore,560 080,(080)23615245; 23615242,(080)23613379,monarch@blr.vsnl.net.in,http://www.monarchtapes.com,Rs. 600 Lakhs,Insulation Materials
MOON LIGHT FABRICATORS,29 Nagannapalya; MS Nagar,Bangalore,560 033,(080)8513561,NA,NA,NA,NA,Ducting
MOON LIGHT FABRICATORS,29 Nagannapalya; MS Nagar,Bangalore,560 033,(080)8513561,NA,NA,NA,NA,Insulation
MOONAIR SALES & SERVICES PVT. LTD.,Ratnadeep Chambers; Opp Dr Amrish Parikh Hospital; Old High Court Rd.,Ahmedabad,380 009,(079)7541504; 7541385,(079)7542337,moonair@satyam.net.in,NA,Rs. 200 Lakhs,Room Air Conditioners
MOONAIR SALES & SERVICES PVT. LTD.,Ratnadeep Chambers; Opp Dr Amrish Parikh Hospital; Old High Court Rd.,Ahmedabad,380 009,(079)7541504; 7541385,(079)7542337,moonair@satyam.net.in,NA,Rs. 200 Lakhs,Split Air Conditioning Units
MOONAIR SALES & SERVICES PVT. LTD.,Ratnadeep Chambers; Opp Dr Amrish Parikh Hospital; Old High Court Rd.,Ahmedabad,380 009,(079)7541504; 7541385,(079)7542337,moonair@satyam.net.in,NA,Rs. 200 Lakhs,Air Conditioner Service
MOTIVATION ENGINEERS,GF Nandanvan; Opp Town Hall; Ellisbridge,Ahmedabad,380 006,(079)6576577; 6584127,(079)6575382,NA,NA,Rs. 40 Lakhs,Cold Stores - Built - up
MOTIVATION ENGINEERS,GF Nandanvan; Opp Town Hall; Ellisbridge,Ahmedabad,380 006,(079)6576577; 6584127,(079)6575382,NA,NA,Rs. 40 Lakhs,Insulation
MOTIVATION ENGINEERS,GF Nandanvan; Opp Town Hall; Ellisbridge,Ahmedabad,380 006,(079)6576577; 6584127,(079)6575382,NA,NA,Rs. 40 Lakhs,Insulation Materials
MUKESH GANJALWALLA & CO.,Sharada Est.; LT Road; Vazira Naka; Borivili(W),Mumbai,400 092,(022)8991139,(022)8991139,NA,NA,NA,Freezer Cabinet
MUKESH GANJALWALLA & CO.,Sharada Est.; LT Road; Vazira Naka; Borivili(W),Mumbai,400 092,(022)8991139,(022)8991139,NA,NA,NA,Refrigerator (Commercial)
MUKESH GANJALWALLA & CO.,Sharada Est.; LT Road; Vazira Naka; Borivili(W),Mumbai,400 092,(022)8991139,(022)8991139,NA,NA,NA,Drinking Water Coolers
MUKESH M SHAH,3 Parswnagar Soc.; Nr. Shardamandir Road; Paldi,Ahmedabad,380 007,(079)412165; 6640159,NA,NA,NA,NA,Consultants
MUKESH PATEL,37 Calindi Bunglows; Nr. Sola Railway Crossing; Thaitej,Ahmedabad,380 054,(079)7485167; 7476889,NA,NA,NA,NA,Fire Protection Equipment & Accessories
MUKESH PATEL,37 Calindi Bunglows; Nr. Sola Railway Crossing; Thaitej,Ahmedabad,380 054,(079)7485167; 7476889,NA,NA,NA,NA,Fire; Smoke Detectors
MUKUND INDUSTRIES,SP 33; 3rd Main Road; Ambattur Indl. Est.,Chennai,600 058,(044)656827; 653445,NA,NA,NA,NA,Ductable Splits Units
MUKUND INDUSTRIES,SP 33; 3rd Main Road; Ambattur Indl. Est.,Chennai,600 058,(044)656827; 653445,NA,NA,NA,NA,Fan-coils Units
MULTISALES APPLIANCES PVT. LTD.,1170 Sadashiv Peth; Tilak Road; Nr. Maharashtra Mandal,Pune,411 030,(020)4475501; 4476101,NA,NA,NA,NA,Air Coolers
MULTISALES APPLIANCES PVT. LTD.,1170 Sadashiv Peth; Tilak Road; Nr. Maharashtra Mandal,Pune,411 030,(020)4475501; 4476101,NA,NA,NA,NA,Room Air Conditioners
MULTISALES APPLIANCES PVT. LTD.,1170 Sadashiv Peth; Tilak Road; Nr. Maharashtra Mandal,Pune,411 030,(020)4475501; 4476101,NA,NA,NA,NA,Bottle Coolers
MUNOT AGENCIES,10/4; MT Street; BVK Iyengar Road,Bangalore,560 053,(080)2262971; 2204058,(080)2262971,NA,NA,Rs. 40 Lakhs,Circuit Breakers
MUNOT AGENCIES,10/4; MT Street; BVK Iyengar Road,Bangalore,560 053,(080)2262971; 2204058,(080)2262971,NA,NA,Rs. 40 Lakhs,Contractors & Fuses
MUNOT AGENCIES,10/4; MT Street; BVK Iyengar Road,Bangalore,560 053,(080)2262971; 2204058,(080)2262971,NA,NA,Rs. 40 Lakhs,Switchgear
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Acoustic Liners
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Duct Silencers
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Kitchen Exhaust Hoods
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Fire Rated Duct Lining
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Duct Insulation
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Insulation Accessories
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Insulation Materials
MURUGAPPA MORGAN THERMAL CERAMICS LTD.,PB No. 1570 Dare House Complex; No. 2 NSC Road,Chennai,600 001,(044)25306889; 25345982,(044)25340858,winston@ho.mmtcl.co.in,http://www.thermal-ceramics-firemaster.co.uk,Rs. 23000 Lakhs,Sandwich Panels
N M DEODHAR CONSULTING ENGINEERS,3 Vinayak society; 43/2 Rambaug Colony; Paud Road,Pune,411 029,(020)25458793; 25458794,(020)25458793,ndeodhar@vsnl.net,NA,NA,Consultants
NGEF LIMITED,213 Pradnya Offices Complex; 9/6 Sane Guruji Rd.,Pune,411 030,(020)4331686; 578797,(020)4337850,NA,NA,NA,Capacitors
NGEF LIMITED,213 Pradnya Offices Complex; 9/6 Sane Guruji Rd.,Pune,411 030,(020)4331686; 578797,(020)4337850,NA,NA,NA,Electric Motors
NGEF LIMITED,213 Pradnya Offices Complex; 9/6 Sane Guruji Rd.,Pune,411 030,(020)4331686; 578797,(020)4337850,NA,NA,NA,Switchgear
NS ENTERPRISES,#24 ARABIC College Complex; Arabic College Post; Nagawar Main Rd,Bangalore,560 045,(080)5449988,NA,NA,NA,NA,Piping - Refrigerant
NS ENTERPRISES,#24 ARABIC College Complex; Arabic College Post; Nagawar Main Rd,Bangalore,560 045,(080)5449988,NA,NA,NA,NA,Split Units
NAMASKARA WEATHER MAKERS,R #9 Sree Vani Institute; MTB Road,Bangalore,560 002,(080),Pager: 9624-226718,NA,NA,Rs. 5 Lakhs,Ducting
NAMASKARA WEATHER MAKERS,R #9 Sree Vani Institute; MTB Road,Bangalore,560 002,(080),Pager: 9624-226718,NA,NA,Rs. 5 Lakhs,Piping - Refrigerant
NAMASKARA WEATHER MAKERS,R #9 Sree Vani Institute; MTB Road,Bangalore,560 002,(080),Pager: 9624-226718,NA,NA,Rs. 5 Lakhs,Piping - Water
NARINDER SINGH CONSULTING ENGINEERS,G-128 Naraina Vihar; New Delhi,Delhi,110 028,(011)25793414,hvacconsult@hotmail.com,NA,NA,NA,Consultants
NASCON,Mangal Tirth B/8 FF; Nr. Shreyas Crossing; Vasna,Ahmedabad,380 007,(079)6642284; 6631499,(079)6631499,NA,NA,Rs. 8 Lakhs,Consultants
NATIONAL AIRCON,5-4-148/5C; MG Road; Nr. Ranigunj Bus Depot; Secunderabad,Hyderabad,500 003,(040)7542339; 7545186,NA,NA,NA,Rs. 25 Lakhs,Electric Motors
NATIONAL AIRCON,5-4-148/5C; MG Road; Nr. Ranigunj Bus Depot; Secunderabad,Hyderabad,500 003,(040)7542339; 7545186,NA,NA,NA,Rs. 25 Lakhs,AC&R Spares
NATIONAL AIRCON,5-4-148/5C; MG Road; Nr. Ranigunj Bus Depot; Secunderabad,Hyderabad,500 003,(040)7542339; 7545186,NA,NA,NA,Rs. 25 Lakhs,Car Airconditioning
NATIONAL ELECTRIC & REFRIGERATION CO.,National House; 265 K Kamraj Road,Bangalore,560 042,(080)25362509; 25547961,(080)25511509,nerc@rediffmail.com,http://www.indfo/nerc.com,Rs. 60 Lakhs,Split Air Conditioning Units
NATIONAL ELECTRIC & REFRIGERATION CO.,National House; 265 K Kamraj Road,Bangalore,560 042,(080)25362509; 25547961,(080)25511509,nerc@rediffmail.com,http://www.indfo/nerc.com,Rs. 60 Lakhs,CFCs; HCFCs; & HFCs
NATIONAL ELECTRIC & REFRIGERATION CO.,National House; 265 K Kamraj Road,Bangalore,560 042,(080)25362509; 25547961,(080)25511509,nerc@rediffmail.com,http://www.indfo/nerc.com,Rs. 60 Lakhs,AC&R Spares
NATIONAL ENGINEERING,5-2-270 Hyder Basti; Nr. Traffic Police Stn.; Bansillpet; Ranigunj; Secunderabad,Hyderabad,500 003,(040)825498,NA,NA,NA,NA,Central Plants
NATIONAL ENGINEERING,5-2-270 Hyder Basti; Nr. Traffic Police Stn.; Bansillpet; Ranigunj; Secunderabad,Hyderabad,500 003,(040)825498,NA,NA,NA,NA,Air Conditioner Service
NATIONAL ENGINEERING,5-2-270 Hyder Basti; Nr. Traffic Police Stn.; Bansillpet; Ranigunj; Secunderabad,Hyderabad,500 003,(040)825498,NA,NA,NA,NA,Central Plant Service
NATIONAL EXPERTS ORGANISATION,Block-2d; Deepa Complex; 10 IP Extension,Delhi,110 092,(011)22531212; 22725563,(011)22782953,neoacr@nda.vsnl.net.in,NA,Rs. 20 Lakhs,Consultants
NATIONAL PIPE PRODUCTS,3 Poorna Seshachar Lane; Chichpet,Bangalore,560 053,(080)2873121; 2875485,(080)5593454,NA,NA,Rs. 800 Lakhs,PVC Pipe
NATIONAL REFRIGERATION & ALLIED AGENCIES,388/389 Bhawani Peth; Ashiana Apts; Opp Poona College,Pune,411 042,(020)659581,NA,NA,NA,NA,Room Air Conditioners
NATIONAL REFRIGERATION & ALLIED AGENCIES,388/389 Bhawani Peth; Ashiana Apts; Opp Poona College,Pune,411 042,(020)659581,NA,NA,NA,NA,Split Air Conditioning Units
NATIONAL REFRIGERATION & ALLIED AGENCIES,388/389 Bhawani Peth; Ashiana Apts; Opp Poona College,Pune,411 042,(020)659581,NA,NA,NA,NA,Bottle Coolers
NATIONAL REFRIGERATION COMPANY,2&3 Netaji Subhash Marg; Darya Ganj; New Delhi,Delhi,110 002,(011)23274041; 23274042,(011)23257113,national@mantramail.com,NA,Rs. 750 Lakhs,Display Cabinets
NATIONAL REFRIGERATION COMPANY,2&3 Netaji Subhash Marg; Darya Ganj; New Delhi,Delhi,110 002,(011)23274041; 23274042,(011)23257113,national@mantramail.com,NA,Rs. 750 Lakhs,CFCs; HCFCs; & HFCs
NATIONAL REFRIGERATION COMPANY,2&3 Netaji Subhash Marg; Darya Ganj; New Delhi,Delhi,110 002,(011)23274041; 23274042,(011)23257113,national@mantramail.com,NA,Rs. 750 Lakhs,AC&R Spares
NATU PROJECT ENGINEERS,14 Pramodhan Apt.; 242/B Shukrawar Peth,Pune,411 002,(020)413276; 410176,NA,NA,NA,NA,Cold Store & Refrigeration
NATU PROJECT ENGINEERS,14 Pramodhan Apt.; 242/B Shukrawar Peth,Pune,411 002,(020)413276; 410176,NA,NA,NA,NA,Dairy
NATU PROJECT ENGINEERS,14 Pramodhan Apt.; 242/B Shukrawar Peth,Pune,411 002,(020)413276; 410176,NA,NA,NA,NA,Ducting
NATURAL ENVIRONMENT CONTROL,14 Ashwin Soc.; Fatehnagar; Paldi,Ahmedabad,380 007,(079)414090,NA,NA,NA,NA,Air Curtain
NAULAKHA REFRIGERATION,6 Plaza House; 61/A; MG Road; Secunderabad,Hyderabad,500 003,(040)7710113; 844378,NA,NA,NA,Rs. 40 Lakhs,Room Air Conditioners
NAULAKHA REFRIGERATION,6 Plaza House; 61/A; MG Road; Secunderabad,Hyderabad,500 003,(040)7710113; 844378,NA,NA,NA,Rs. 40 Lakhs,Refrigeration Controls
NAULAKHA REFRIGERATION,6 Plaza House; 61/A; MG Road; Secunderabad,Hyderabad,500 003,(040)7710113; 844378,NA,NA,NA,Rs. 40 Lakhs,AC&R Spares
NAVTECH ENTERPRISES PVT. LTD.,139 Vishnu Garden; New Delhi,Delhi,110 018,(011)5164178; 5177892,(011)5913271,NA,NA,NA,Balancing Valves
NAVTECH ENTERPRISES PVT. LTD.,139 Vishnu Garden; New Delhi,Delhi,110 018,(011)5164178; 5177892,(011)5913271,NA,NA,NA,Butterfly Valves
NAVTECH ENTERPRISES PVT. LTD.,139 Vishnu Garden; New Delhi,Delhi,110 018,(011)5164178; 5177892,(011)5913271,NA,NA,NA,Check Valves
NAVYUG INDUSTRIAL CORPORATION,11-A; Singanna Naicken Street; Post Box 137,Chennai,600 001,(044)5227151,(044)5227151,NA,NA,NA,Butterfly Valves
NAVYUG INDUSTRIAL CORPORATION,11-A; Singanna Naicken Street; Post Box 137,Chennai,600 001,(044)5227151,(044)5227151,NA,NA,NA,Globe Valves
NAVYUG INDUSTRIAL CORPORATION,11-A; Singanna Naicken Street; Post Box 137,Chennai,600 001,(044)5227151,(044)5227151,NA,NA,NA,Sluice Valves
NEELAM ENTERPRISES PVT. LTD.,829 Sadashiv Peth,Pune,411 030,(020)4471773; 4473397,(020)4476377,NA,NA,NA,Reciprocating Compressors
NEHA AIRCONDITIONING WORKS,734 Vikas Nagar; Kiwale; Off Dehu Road,Pune,412 113,(020)882250,NA,NA,NA,NA,Precision Air Conditioners
NENE CRYOCOMPONENTS PVT. LTD.,B/1 Russian Flats; Navrangpura,Ahmedabad,380 009,(079)6421287,NA,NA,NA,NA,Consultants
NEO HINDUSTAN ENTERPRISES,28 Kannagi Street; Vinayakapuram; Ambattur,Chennai,600 053,(044)680823,(044)6383383,NA,NA,NA,Panel Filters
NEO HINDUSTAN ENTERPRISES,28 Kannagi Street; Vinayakapuram; Ambattur,Chennai,600 053,(044)680823,(044)6383383,NA,NA,NA,Contractors & Fuses
NEO HINDUSTAN ENTERPRISES,28 Kannagi Street; Vinayakapuram; Ambattur,Chennai,600 053,(044)680823,(044)6383383,NA,NA,NA,Fan-coils Units
NEOGEN CHEMICALS LTD.,115 Vardhaman Indl. Complex; LBS Marg; Gokul Nagar; Thane(W),Mumbai,400 601,(022)25343716,(022)25345417,info@neogenchem.com,http://www.neogenchem.com,Rs. 1600 Lakhs,Lithium Bromide
NET REACTIONS,32 Kant Mansion; Madhavdas Pasta Road; Dadar(E),Mumbai,400 014,(022)24165804; 56604107,(022)24189844,arathod@vsnl.com,NA,Rs. 40 Lakhs,Consultants
NEW HORIZON INC.,38 Kirloskar Colony; I Stage; West of Chord Road,Bangalore,560 079,(080)3482861,(080)3480648,horizon@blr.vsnl.net.in,NA,Rs. 100 Lakhs,Analog & Digital Meters
NEW HORIZON INC.,38 Kirloskar Colony; I Stage; West of Chord Road,Bangalore,560 079,(080)3482861,(080)3480648,horizon@blr.vsnl.net.in,NA,Rs. 100 Lakhs,Power Factor Meters
NEW HORIZON INC.,38 Kirloskar Colony; I Stage; West of Chord Road,Bangalore,560 079,(080)3482861,(080)3480648,horizon@blr.vsnl.net.in,NA,Rs. 100 Lakhs,Transducers; Electric to Pneumatic
NEW KARNATAKA ELECTRICALS,625; 2nd Block; Dr. Rajkumar Road,Bangalore,560 010,(080)3322549; 3324035,NA,NA,NA,NA,Electrical Work
NEW KARNATAKA ELECTRICALS,625; 2nd Block; Dr. Rajkumar Road,Bangalore,560 010,(080)3322549; 3324035,NA,NA,NA,NA,Diesel Generators
NEW MAKE,Plot #64 D-III Block MIDC; Chinchwad,Pune,411 019,(020)777585; 350764,(020)774859,NA,NA,NA,Monoblock Pumps
NICOTRA INDIA PVT. LTD.,A-10 Sector 59; Noida,Delhi,201 301,(0120)2580553; 2580556,(0120)774859,sales@nicotraindia.com,http://www.nicotra.it,NA,Industrial Centrifugal Fans
NICOTRA INDIA PVT. LTD.,A-10 Sector 59; Noida,Delhi,201 301,(0120)2580553; 2580556,(0120)774859,sales@nicotraindia.com,http://www.nicotra.it,NA,In-Line Centrifugal Fans
NICOTRA INDIA PVT. LTD.,A-10 Sector 59; Noida,Delhi,201 301,(0120)2580553; 2580556,(0120)774859,sales@nicotraindia.com,http://www.nicotra.it,NA,Roof Extractors
NIRAV INSULATION,410 Sahajanand Trade Centre; Pritamnagar 2nd Slope; Ashram Road,Ahmedabad,380 006,(079)6576108; 6589136,(079)6578012,niravins@ad1.vsnl.com,NA,NA,Insulation
NIRAV INSULATION,410 Sahajanand Trade Centre; Pritamnagar 2nd Slope; Ashram Road,Ahmedabad,380 006,(079)6576108; 6589136,(079)6578012,niravins@ad1.vsnl.com,NA,NA,Acoustic Liners
NIRAV INSULATION,410 Sahajanand Trade Centre; Pritamnagar 2nd Slope; Ashram Road,Ahmedabad,380 006,(079)6576108; 6589136,(079)6578012,niravins@ad1.vsnl.com,NA,NA,Duct Insulation
NIRMACHAL ENGINEERING PVT. LTD.,#1; 1st Main; 1st Cross; Ganganagar Layout,Bangalore,560 032,(080)3335610,(080)3333799,NA,NA,Rs. 50 Lakhs,HVAC&R Software
NIRMACHAL ENGINEERING PVT. LTD.,#1; 1st Main; 1st Cross; Ganganagar Layout,Bangalore,560 032,(080)3335610,(080)3333799,NA,NA,Rs. 50 Lakhs,Temprature; Humidity Controls
NIRMACHAL ENGINEERING PVT. LTD.,#1; 1st Main; 1st Cross; Ganganagar Layout,Bangalore,560 032,(080)3335610,(080)3333799,NA,NA,Rs. 50 Lakhs,Variable Frequency Drives
NIRUBHAA AIR TREATERS PVT. LTD.,95(Old); 176(New); Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 25 Lakhs,Ship Airconditioning
NIRUBHAA AIR TREATERS PVT. LTD.,95(Old); 176(New); Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 25 Lakhs,Textile Humidification
NIRUBHAA AIR TREATERS PVT. LTD.,95(Old); 176(New); Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 25 Lakhs,Dampers
NIRUBHAA AIR TREATERS PVT. LTD.,95(Old); 176(New); Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 25 Lakhs,Duct Manufacturers
NIRUBHAA AIR TREATERS PVT. LTD.,95(Old); 176(New); Bharathi Colony; Peelamedu,Coimbatore,641 004,(0422)562659,(0422)567760,jeganat@eth.net,NA,Rs. 25 Lakhs,Axial Flow Fans
NIRAVANA TECHNOLOGIES PVT. LTD.,492 Sahakar Nagar; Vibhag 2; Chembur,Mumbai,400 071,(022)25518312,(022)25506916,info@nirvanatec.com,http://www.nirvanatec.com,NA,HVAC&R Software
NIRAVANA TECHNOLOGIES PVT. LTD.,492 Sahakar Nagar; Vibhag 2; Chembur,Mumbai,400 071,(022)25518312,(022)25506916,info@nirvanatec.com,http://www.nirvanatec.com,NA,Consultants
NISSAN COPPER PVT. LTD.,8 Badrika Ashram; 1st Khetwadi Lane,Mumbai,400 004,(022)3822077; 3892782,(022)3873889,nissan@bom3.vsnl.net.in,NA,Rs. 500 Lakhs,Copper Pipe
NISSAN COPPER PVT. LTD.,8 Badrika Ashram; 1st Khetwadi Lane,Mumbai,400 004,(022)3822077; 3892782,(022)3873889,nissan@bom3.vsnl.net.in,NA,Rs. 500 Lakhs,Copper Tube Fittings
NISSAN COPPER PVT. LTD.,8 Badrika Ashram; 1st Khetwadi Lane,Mumbai,400 004,(022)3822077; 3892782,(022)3873889,nissan@bom3.vsnl.net.in,NA,Rs. 500 Lakhs,Finned Tubes
NORMEX VALVES PVT. LTD.,J-511 MIDC Bhosari,Pune,411 026,(020)772398; 773022,NA,NA,NA,NA,Ball Valves
NORMEX VALVES PVT. LTD.,J-511 MIDC Bhosari,Pune,411 026,(020)772398; 773022,NA,NA,NA,NA,Butterfly Valves
NORMEX VALVES PVT. LTD.,J-511 MIDC Bhosari,Pune,411 026,(020)772398; 773022,NA,NA,NA,NA,Check Valves
NORTH STAR ICE EQUIPMENT CO. (I) PVT. LTD.,5 Krishna Kunj; 64/31 Erandwana,Pune,411 004,(020)348213; 340973,(020)348241,NA,NA,Rs. 300 Lakhs,Pre-fabricated Cold Stores
NORTH STAR ICE EQUIPMENT CO. (I) PVT. LTD.,5 Krishna Kunj; 64/31 Erandwana,Pune,411 004,(020)348213; 340973,(020)348241,NA,NA,Rs. 300 Lakhs,Evaporative Condensers
NORTH STAR ICE EQUIPMENT CO. (I) PVT. LTD.,5 Krishna Kunj; 64/31 Erandwana,Pune,411 004,(020)348213; 340973,(020)348241,NA,NA,Rs. 300 Lakhs,Ice Makers
NUAIR DISTRIBUTOR ENGINEERS,F-5 GIDC Phase I; Modern Bakery Road; Naroda,Ahmedabad,382 330,(079)2812092; 2841040,(079)222359,nuair2000@satyamonline.com,NA,Rs. 80 Lakhs,Ceiling Diffusers; Linear Diffusers
NUAIR DISTRIBUTOR ENGINEERS,F-5 GIDC Phase I; Modern Bakery Road; Naroda,Ahmedabad,382 330,(079)2812092; 2841040,(079)222359,nuair2000@satyamonline.com,NA,Rs. 80 Lakhs,Grilles; Dampers
NUAIR DISTRIBUTOR ENGINEERS,F-5 GIDC Phase I; Modern Bakery Road; Naroda,Ahmedabad,382 330,(079)2812092; 2841040,(079)222359,nuair2000@satyamonline.com,NA,Rs. 80 Lakhs,Air Handling Units
NUCLEUS ENGINEERING,M 10/C Giriraj; ST Road; Carnac Bunder,Mumbai,400 009,(022)23438189; 56334804,(022)26117955,NA,NA,Rs. 250 Lakhs,Ducting
NUCLEUS ENGINEERING,M 10/C Giriraj; ST Road; Carnac Bunder,Mumbai,400 009,(022)23438189; 56334804,(022)26117955,NA,NA,Rs. 250 Lakhs,Dampers
NUCLEUS ENGINEERING,M 10/C Giriraj; ST Road; Carnac Bunder,Mumbai,400 009,(022)23438189; 56334804,(022)26117955,NA,NA,Rs. 250 Lakhs,GI Sheets
NUMERIC POWER SYSTEMS LIMITED,63 Dr. Radhakrishna Salai; Mylapore,Chennai,600 004,(044)4993266; 4990300,(044)4995179,NA,NA,Rs. 2800 Lakhs,UPS
NUTECH CONSTRUCTIONS PVT. LTD.,1/3 Steelmade Indl. Est.; Marol Maroshi Road; Andheri(E),Mumbai,400 059,(022)8505425; 8504540,(022)8504540,nutechco@bom7.vsnl.net.in,NA,NA,Air Handling Units
NUTECH CONSTRUCTIONS PVT. LTD.,1/3 Steelmade Indl. Est.; Marol Maroshi Road; Andheri(E),Mumbai,400 059,(022)8505425; 8504540,(022)8504540,nutechco@bom7.vsnl.net.in,NA,NA,Airwashers
NUTECH CONSTRUCTIONS PVT. LTD.,1/3 Steelmade Indl. Est.; Marol Maroshi Road; Andheri(E),Mumbai,400 059,(022)8505425; 8504540,(022)8504540,nutechco@bom7.vsnl.net.in,NA,NA,Industrial Centrifugal Fans
NUTECH SYSTEMS,10 Jeeva Vihar Housing Society; Senapati Bapat Road,Pune,411 016,(020)25656757,(020)25652934,nutechcoolingtower@vsnl.com,NA,Rs. 140 Lakhs,FRP Packaged Cooling Towers
OMKAR ENGINEERS,1st Fl.; Devdeep Complex; Opp Delux Colony; Nizampura,Vadodara,390 002,(0265)483456; 481497,(0265)480978,NA,NA,NA,Central Plants
OMKAR ENGINEERS,1st Fl.; Devdeep Complex; Opp Delux Colony; Nizampura,Vadodara,390 002,(0265)483456; 481497,(0265)480978,NA,NA,NA,Central Plant Service
OMKAR ENGINEERS,Gat #1083/1A; Village Market (Alandi); Gholegaon Rd.; Tk. Khed,Pune,412 105,(020)4228314,NA,NA,NA,NA,Ammonia Chillers
OMKAR ENGINEERS,Gat #1083/1A; Village Market (Alandi); Gholegaon Rd.; Tk. Khed,Pune,412 105,(020)4228314,NA,NA,NA,NA,Flooded Chillers
OMKAR ENGINEERS,Gat #1083/1A; Village Market (Alandi); Gholegaon Rd.; Tk. Khed,Pune,412 105,(020)4228314,NA,NA,NA,NA,Shell & Tube Condensers
OMNITECH AUTOMATION,490 Narayan Peth,Pune,411 030,(020)4453312,(020)4453312,NA,NA,NA,Electrical Work
OMNITECH AUTOMATION,490 Narayan Peth,Pune,411 030,(020)4453312,(020)4453312,NA,NA,NA,Motor Control Centers
OPAL HVAC ENGINEERS PVT. LTD.,Unit Nos. 11&12; Hind Service Indl. Est.; DM Marg; Shivaji Park; Dadar(W),Mumbai,400 028,(022)24163400; 24164063,(022)24133630,opalhvac@hotmail.com,NA,NA,Central Plants
OPAL HVAC ENGINEERS PVT. LTD.,Unit Nos. 11&12; Hind Service Indl. Est.; DM Marg; Shivaji Park; Dadar(W),Mumbai,400 028,(022)24163400; 24164063,(022)24133630,opalhvac@hotmail.com,NA,NA,Clean Room
OPAL HVAC ENGINEERS PVT. LTD.,Unit Nos. 11&12; Hind Service Indl. Est.; DM Marg; Shivaji Park; Dadar(W),Mumbai,400 028,(022)24163400; 24164063,(022)24133630,opalhvac@hotmail.com,NA,NA,Refrigerated Dehumidifiers
OPTIMA SALES & SERVICES PVT. LTD.,Arvind Bros; Compound; Ganapati Pada; Digha Village; Navi Mumbai,Mumbai,NA,(022)25390949,NA,NA,NA,NA,Pot Strainer
OPTIMA SALES & SERVICES PVT. LTD.,Arvind Bros; Compound; Ganapati Pada; Digha Village; Navi Mumbai,Mumbai,NA,(022)25390949,NA,NA,NA,NA,Corrosion Control Systems
OPTIMA SALES & SERVICES PVT. LTD.,Arvind Bros; Compound; Ganapati Pada; Digha Village; Navi Mumbai,Mumbai,NA,(022)25390949,NA,NA,NA,NA,Water Treatment Plants
ORIENT TRADERS,163 SP Road;,Bangalore,560 002,(080)22239116; 51249004,(080)51247382,murtuza16@sify.com,NA,Rs. 400 Lakhs,Balancing Valves
ORIENT TRADERS,163 SP Road;,Bangalore,560 002,(080)22239116; 51249004,(080)51247382,murtuza16@sify.com,NA,Rs. 400 Lakhs,Ball Valves
